article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
233672016,233672,V-NECK LS SLIM,252,Sweater,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Long-sleeved, V-neck T-shirt in stretch cotton-blend jersey. Slim fit."
234622003,234622,RAF basic rollerneck SB 2-p,254,Top,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Long-sleeved, polo-neck tops in organic cotton jersey."
234622004,234622,RAF basic rollerneck SB 2-p,254,Top,Garment Upper body,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Long-sleeved, polo-neck tops in organic cotton jersey."
234622007,234622,RAF basic 2-pack rollerneck SB,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Long-sleeved, polo-neck tops in organic cotton jersey."
237222001,237222,Helsinki,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted Henley top in soft cotton jersey with a low-cut neckline, button placket and long sleeves."
237222012,237222,Helsinki,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted Henley top in soft cotton jersey with a low-cut neckline, button placket and long sleeves."
237222016,237222,Ingrid,254,Top,Garment Upper body,1010017,Stripe,73,Dark Blue,7,Medium,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted Henley top in soft cotton jersey with a low-cut neckline, button placket and long sleeves."
237347004,237347,Theron,308,Hoodie,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347011,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347017,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,81,Light Turquoise,1,Dusty Light,7,Turquoise,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347022,237347,Theron,308,Hoodie,Garment Upper body,1010016,Solid,52,Pink,7,Medium,4,Pink,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347024,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,71,Light Blue,1,Dusty Light,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347025,237347,Theron,308,Hoodie,Garment Upper body,1010010,Melange,43,Dark Red,4,Dark,18,Red,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347027,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,11,Off White,1,Dusty Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347028,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,62,Purple,3,Light,6,Lilac Purple,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347031,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,30,Other Orange,5,Bright,3,Orange,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347035,237347,Theron (1),308,Hoodie,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347036,237347,Theron,308,Hoodie,Garment Upper body,1010010,Melange,51,Light Pink,1,Dusty Light,4,Pink,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347037,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,73,Dark Blue,5,Bright,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347039,237347,Theron,308,Hoodie,Garment Upper body,1010010,Melange,13,Beige,2,Medium Dusty,11,Beige,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347040,237347,Theron,308,Hoodie,Garment Upper body,1010010,Melange,71,Light Blue,3,Light,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347043,237347,Theron,308,Hoodie,Garment Upper body,1010010,Melange,13,Beige,2,Medium Dusty,1,Mole,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347044,237347,Theron (1),308,Hoodie,Garment Upper body,1010016,Solid,81,Light Turquoise,1,Dusty Light,7,Turquoise,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347045,237347,Theron (1),308,Hoodie,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347052,237347,Theron,308,Hoodie,Garment Upper body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347053,237347,Theron,308,Hoodie,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347055,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347059,237347,Theron (1),308,Hoodie,Garment Upper body,1010016,Solid,63,Dark Purple,4,Dark,6,Lilac Purple,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347060,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347063,237347,Theron (1),308,Hoodie,Garment Upper body,1010016,Solid,52,Pink,1,Dusty Light,1,Mole,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347069,237347,Theron (1),308,Hoodie,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
238197014,238197,Lima l/s,254,Top,Garment Upper body,1010010,Melange,53,Dark Pink,3,Light,4,Pink,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long-sleeved fitted top in jersey.
238197030,238197,Lima l/s,254,Top,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long-sleeved fitted top in jersey.
238197034,238197,Lima l/s,254,Top,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long-sleeved fitted top in jersey.
240670058,240670,Tess tee (1),255,T-shirt,Garment Upper body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long T-shirt in jersey with sewn-in turn-ups on the sleeves.
240670060,240670,Tess tee (1),255,T-shirt,Garment Upper body,1010010,Melange,31,Light Orange,1,Dusty Light,3,Orange,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long T-shirt in jersey with sewn-in turn-ups on the sleeves.
241590001,241590,Matt black SF regular fit blz,264,Blazer,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8615,Blazer S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in woven fabric with narrow notch lapels, a decorative buttonhole and two buttons down the front. Chest pocket, flap front pockets and two inner pockets. Decorative buttons at the cuffs and a single back vent. Lined. Regular fit – a classic fit with good room for movement over the shoulders and chest, which combined with a gently shaped waist creates a comfortable, tailored silhouette. For the matching trousers, search on 0391772."
241602003,241602,Manson SF slim fit blazer,264,Blazer,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8615,Blazer S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in woven fabric with narrow notch lapels, a decorative buttonhole and two buttons down the front. Chest pocket, flap front pockets and two inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette. For the matching trousers, search on 0391750."
241602018,241602,Manson SF slim fit blazer,264,Blazer,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,8615,Blazer S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in woven fabric with narrow notch lapels, a decorative buttonhole and two buttons down the front. Chest pocket, flap front pockets and two inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette. For the matching trousers, search on 0391750."
241602023,241602,Manson SF slim fit blazer,264,Blazer,Garment Upper body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,8615,Blazer S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in woven fabric with narrow notch lapels, a decorative buttonhole and two buttons down the front. Chest pocket, flap front pockets and two inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette. For the matching trousers, search on 0391750."
241602024,241602,Manson SF slim fit blazer,264,Blazer,Garment Upper body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,8615,Blazer S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in woven fabric with narrow notch lapels, a decorative buttonhole and two buttons down the front. Chest pocket, flap front pockets and two inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette. For the matching trousers, search on 0391750."
241602027,241602,Manson SF slim fit blazer,264,Blazer,Garment Upper body,1010026,Other structure,73,Dark Blue,4,Dark,2,Blue,8615,Blazer S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in woven fabric with narrow notch lapels, a decorative buttonhole and two buttons down the front. Chest pocket, flap front pockets and two inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette. For the matching trousers, search on 0391750."
241602028,241602,Manson SF slim fit blazer,264,Blazer,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8615,Blazer S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in woven fabric with narrow notch lapels, a decorative buttonhole and two buttons down the front. Chest pocket, flap front pockets and two inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette. For the matching trousers, search on 0391750."
244267001,244267,Silver lake,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244267004,244267,Silver lake,252,Sweater,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244267017,244267,Silver lake,252,Sweater,Garment Upper body,1010013,Other pattern,51,Light Pink,1,Dusty Light,4,Pink,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244267021,244267,Silver lake,252,Sweater,Garment Upper body,1010013,Other pattern,71,Light Blue,1,Dusty Light,2,Blue,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244267027,244267,Silver lake,252,Sweater,Garment Upper body,1010026,Other structure,14,Dark Beige,2,Medium Dusty,13,Brown,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244267028,244267,Silver lake,252,Sweater,Garment Upper body,1010026,Other structure,73,Dark Blue,4,Dark,2,Blue,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244267029,244267,Silver lake,252,Sweater,Garment Upper body,1010027,Neps,51,Light Pink,1,Dusty Light,4,Pink,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244267032,244267,Silver lake,252,Sweater,Garment Upper body,1010013,Other pattern,9,Black,4,Dark,5,Black,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.
244853002,244853,Basic Hood,308,Hoodie,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Jacket in sweatshirt fabric made from organic cotton with a jersey-lined hood, zip at the front, and ribbing at the cuffs and hem. Brushed inside."
244853030,244853,Basic Hood,308,Hoodie,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Jacket in sweatshirt fabric made from organic cotton with a jersey-lined hood, zip at the front, and ribbing at the cuffs and hem. Brushed inside."
